user_last_activity,user_device_type,user,user_country,user_state,user_timezone,device_key,user_details_key,user_id,user_name,user_email
1621942480,tablet,United States_Massachusetts,United States,Massachusetts,America/New_York,3,780_Nollie Wellwood,780,Nollie Wellwood,nwellwoodln@seesaa.net
1633838798,mobile,United States_Massachusetts,United States,Massachusetts,America/New_York,2,720_Ambros Pankettman,720,Ambros Pankettman,apankettmanjz@nytimes.com
1639356286,mobile,United States_Massachusetts,United States,Massachusetts,America/New_York,2,699_Kasey Makinson,699,Kasey Makinson,kmakinsonje@abc.net.au
1647969957,laptop,United States_Massachusetts,United States,Massachusetts,America/New_York,1,547_Rolando Willshaw,547,Rolando Willshaw,rwillshawf6@arizona.edu
1641682203,laptop,United States_Massachusetts,United States,Massachusetts,America/New_York,1,530_Zollie Dyzart,530,Zollie Dyzart,zdyzartep@zdnet.com
1649439930,tablet,United States_Massachusetts,United States,Massachusetts,America/New_York,3,476_Dillon Shepley,476,Dillon Shepley,dshepleyd7@springer.com
1631133718,mobile,United States_Massachusetts,United States,Massachusetts,America/New_York,2,450_Marna Goodridge,450,Marna Goodridge,mgoodridgech@aboutads.info
1638966227,mobile,United States_Massachusetts,United States,Massachusetts,America/New_York,2,421_Joshuah Sollon,421,Joshuah Sollon,jsollonbo@tumblr.com
1622264485,tablet,United States_Massachusetts,United States,Massachusetts,America/New_York,3,389_Theodosia Morrad,389,Theodosia Morrad,tmorradas@fda.gov
1641863335,laptop,United States_Massachusetts,United States,Massachusetts,America/New_York,1,364_Mollee Danilchenko,364,Mollee Danilchenko,mdanilchenkoa3@gnu.org
1628916292,mobile,United States_Massachusetts,United States,Massachusetts,America/New_York,2,274_Martina Mannin,274,Martina Mannin,mmannin7l@cdbaby.com
1647433196,tablet,United States_Massachusetts,United States,Massachusetts,America/New_York,3,199_Shelia Grimsell,199,Shelia Grimsell,sgrimsell5i@google.com.br
1645771147,mobile,United States_Massachusetts,United States,Massachusetts,America/New_York,2,59_Calla Birkby,59,Calla Birkby,cbirkby1m@ft.com
1631691260,tablet,United States_Massachusetts,United States,Massachusetts,America/New_York,3,58_Morganica McRannell,58,Morganica McRannell,mmcrannell1l@prlog.org
1630018005,tablet,United States_Massachusetts,United States,Massachusetts,America/New_York,3,35_Shelli Foxall,35,Shelli Foxall,sfoxally@instagram.com
1635238726,laptop,United States_Massachusetts,United States,Massachusetts,America/New_York,1,33_Clemmie Mainwaring,33,Clemmie Mainwaring,cmainwaringw@amazon.de
1627811521,mobile,United States_Massachusetts,United States,Massachusetts,America/New_York,2,8_Maria Lurcock,8,Maria Lurcock,mlurcock7@usnews.com
1632874143,tablet,United States_Ohio,United States,Ohio,America/New_York,3,998_Ricki Bursnell,998,Ricki Bursnell,rbursnellrp@freewebs.com
1639062806,laptop,United States_Ohio,United States,Ohio,America/New_York,1,990_Deborah Cranstone,990,Deborah Cranstone,dcranstonerh@gravatar.com
1623772854,laptop,United States_Ohio,United States,Ohio,America/New_York,1,984_Oliviero Herreros,984,Oliviero Herreros,oherrerosrb@hexun.com
1644904913,laptop,United States_Ohio,United States,Ohio,America/New_York,1,903_Alina Leguey,903,Alina Leguey,alegueyp2@mail.ru
1633541818,tablet,United States_Ohio,United States,Ohio,America/New_York,3,895_Delly Gettings,895,Delly Gettings,dgettingsou@wikipedia.org
1643739783,tablet,United States_Ohio,United States,Ohio,America/New_York,3,883_Kristyn Hasloch,883,Kristyn Hasloch,khaslochoi@posterous.com
1631178527,tablet,United States_Ohio,United States,Ohio,America/New_York,3,857_Berry Tallant,857,Berry Tallant,btallantns@constantcontact.com
1637063321,mobile,United States_Ohio,United States,Ohio,America/New_York,2,846_Jeri Schoenfisch,846,Jeri Schoenfisch,jschoenfischnh@dyndns.org
1636935898,tablet,United States_Ohio,United States,Ohio,America/New_York,3,834_Lauryn Caltun,834,Lauryn Caltun,lcaltunn5@adobe.com
1640004158,tablet,United States_Ohio,United States,Ohio,America/New_York,3,814_Demetris Southon,814,Demetris Southon,dsouthonml@w3.org
1631083586,tablet,United States_Ohio,United States,Ohio,America/New_York,3,737_Thor Valentelli,737,Thor Valentelli,tvalentellikg@wired.com
1647342340,tablet,United States_Ohio,United States,Ohio,America/New_York,3,729_Pamella Bowdon,729,Pamella Bowdon,pbowdonk8@dailymotion.com
1629799118,tablet,United States_Ohio,United States,Ohio,America/New_York,3,674_Harlen Poad,674,Harlen Poad,hpoadip@google.com.hk
1633818476,tablet,United States_Ohio,United States,Ohio,America/New_York,3,668_Bennie Driscoll,668,Bennie Driscoll,bdriscollij@soundcloud.com
1630412473,mobile,United States_Ohio,United States,Ohio,America/New_York,2,647_Shem Harkness,647,Shem Harkness,sharknesshy@msn.com
1633989692,tablet,United States_Ohio,United States,Ohio,America/New_York,3,601_Alisa Spurdens,601,Alisa Spurdens,aspurdensgo@sakura.ne.jp
1631131220,laptop,United States_Ohio,United States,Ohio,America/New_York,1,598_Reynolds McLenahan,598,Reynolds McLenahan,rmclenahangl@seattletimes.com
1623745762,tablet,United States_Ohio,United States,Ohio,America/New_York,3,591_Marissa Gurnay,591,Marissa Gurnay,mgurnayge@umn.edu
1620690116,mobile,United States_Ohio,United States,Ohio,America/New_York,2,520_Penrod Strete,520,Penrod Strete,pstreteef@digg.com
1637624502,tablet,United States_Ohio,United States,Ohio,America/New_York,3,518_Mano Mateus,518,Mano Mateus,mmateused@spotify.com
1643254143,mobile,United States_Ohio,United States,Ohio,America/New_York,2,437_Porty Brechin,437,Porty Brechin,pbrechinc4@wordpress.com
1647536971,mobile,United States_Ohio,United States,Ohio,America/New_York,2,409_Keeley Collinson,409,Keeley Collinson,kcollinsonbc@friendfeed.com
1641708206,laptop,United States_Ohio,United States,Ohio,America/New_York,1,402_Bennie Goodlife,402,Bennie Goodlife,bgoodlifeb5@goodreads.com
1626145339,mobile,United States_Ohio,United States,Ohio,America/New_York,2,384_Reena Lambell,384,Reena Lambell,rlambellan@yellowbook.com
1635117460,tablet,United States_Ohio,United States,Ohio,America/New_York,3,354_Faun Bullas,354,Faun Bullas,fbullas9t@fc2.com
1637621396,tablet,United States_Ohio,United States,Ohio,America/New_York,3,350_Adelle Thain,350,Adelle Thain,athain9p@narod.ru
1639034839,mobile,United States_Ohio,United States,Ohio,America/New_York,2,291_Blondell Morrallee,291,Blondell Morrallee,bmorrallee82@gmpg.org
1642246990,tablet,United States_Ohio,United States,Ohio,America/New_York,3,257_Ashla Boriston,257,Ashla Boriston,aboriston74@wufoo.com
1648900509,tablet,United States_Ohio,United States,Ohio,America/New_York,3,252_Joanie Cescoti,252,Joanie Cescoti,jcescoti6z@github.com
1642460255,tablet,United States_Ohio,United States,Ohio,America/New_York,3,236_Hersch O'Halleghane,236,Hersch O'Halleghane,hohalleghane6j@bizjournals.com
1627890917,tablet,United States_Ohio,United States,Ohio,America/New_York,3,213_Carine Holywell,213,Carine Holywell,cholywell5w@archive.org
1648560311,laptop,United States_Ohio,United States,Ohio,America/New_York,1,202_Caspar Westfield,202,Caspar Westfield,cwestfield5l@whitehouse.gov
1649099058,tablet,United States_Ohio,United States,Ohio,America/New_York,3,189_Ethe Caulliere,189,Ethe Caulliere,ecaulliere58@rakuten.co.jp
1644325033,laptop,United States_Ohio,United States,Ohio,America/New_York,1,177_Jerry Lamdin,177,Jerry Lamdin,jlamdin4w@free.fr
1630405317,mobile,United States_Ohio,United States,Ohio,America/New_York,2,166_Esta Aggett,166,Esta Aggett,eaggett4l@economist.com
1640369526,tablet,United States_Ohio,United States,Ohio,America/New_York,3,139_Lilah Dytham,139,Lilah Dytham,ldytham3u@mail.ru
1623719357,tablet,United States_Ohio,United States,Ohio,America/New_York,3,126_Philis Wallentin,126,Philis Wallentin,pwallentin3h@gravatar.com
1646553888,tablet,United States_Ohio,United States,Ohio,America/New_York,3,123_Esme Cramer,123,Esme Cramer,ecramer3e@oakley.com
1647503110,mobile,United States_Ohio,United States,Ohio,America/New_York,2,112_Sheree Vallens,112,Sheree Vallens,svallens33@cisco.com
1641090194,tablet,United States_Ohio,United States,Ohio,America/New_York,3,108_Saree Retchless,108,Saree Retchless,sretchless2z@patch.com
1634166816,tablet,United States_Ohio,United States,Ohio,America/New_York,3,99_Suzann Frankcombe,99,Suzann Frankcombe,sfrankcombe2q@marketwatch.com
1634217821,mobile,United States_Ohio,United States,Ohio,America/New_York,2,36_Timofei Bakewell,36,Timofei Bakewell,tbakewellz@amazon.co.uk
1620457017,laptop,United States_Ohio,United States,Ohio,America/New_York,1,20_Ellissa Paoli,20,Ellissa Paoli,epaolij@facebook.com
1619746729,tablet,United States_Minnesota,United States,Minnesota,America/Chicago,3,962_Krissie Bogeys,962,Krissie Bogeys,kbogeysqp@tiny.cc
1624917004,mobile,United States_Minnesota,United States,Minnesota,America/Chicago,2,900_Eartha Grime,900,Eartha Grime,egrimeoz@parallels.com
1628640224,mobile,United States_Minnesota,United States,Minnesota,America/Chicago,2,829_Kelwin Pelchat,829,Kelwin Pelchat,kpelchatn0@who.int
1630637949,tablet,United States_Minnesota,United States,Minnesota,America/Chicago,3,802_Keane Whatson,802,Keane Whatson,kwhatsonm9@photobucket.com
1624038803,tablet,United States_Minnesota,United States,Minnesota,America/Chicago,3,795_Lilllie Enticknap,795,Lilllie Enticknap,lenticknapm2@prweb.com
1633113314,mobile,United States_Minnesota,United States,Minnesota,America/Chicago,2,773_Bartholemy McLaine,773,Bartholemy McLaine,bmclainelg@amazon.co.uk
1624701412,tablet,United States_Minnesota,United States,Minnesota,America/Chicago,3,760_Adara Espinel,760,Adara Espinel,aespinell3@zdnet.com
1635210264,tablet,United States_Minnesota,United States,Minnesota,America/Chicago,3,706_Vera Trehearn,706,Vera Trehearn,vtrehearnjl@histats.com
1647953549,tablet,United States_Minnesota,United States,Minnesota,America/Chicago,3,638_Tessie Chessum,638,Tessie Chessum,tchessumhp@is.gd
1623463165,mobile,United States_Minnesota,United States,Minnesota,America/Chicago,2,602_Michelle Towne,602,Michelle Towne,mtownegp@earthlink.net
1621419195,mobile,United States_Minnesota,United States,Minnesota,America/Chicago,2,555_Maxi Quarmby,555,Maxi Quarmby,mquarmbyfe@creativecommons.org
1629536108,tablet,United States_Minnesota,United States,Minnesota,America/Chicago,3,527_Hewitt Christauffour,527,Hewitt Christauffour,hchristauffourem@discovery.com
1625448101,mobile,United States_Minnesota,United States,Minnesota,America/Chicago,2,512_Ike Burnep,512,Ike Burnep,iburnepe7@nationalgeographic.com
1646717703,tablet,United States_Minnesota,United States,Minnesota,America/Chicago,3,486_Dalis Dunseath,486,Dalis Dunseath,ddunseathdh@drupal.org
1637505939,laptop,United States_Minnesota,United States,Minnesota,America/Chicago,1,474_Sybila Gherardesci,474,Sybila Gherardesci,sgherardescid5@wikipedia.org
1649717346,mobile,United States_Minnesota,United States,Minnesota,America/Chicago,2,434_Nevsa Earlam,434,Nevsa Earlam,nearlamc1@hexun.com
1639537451,laptop,United States_Minnesota,United States,Minnesota,America/Chicago,1,427_Warren Longridge,427,Warren Longridge,wlongridgebu@unicef.org
1627762185,mobile,United States_Minnesota,United States,Minnesota,America/Chicago,2,388_Killian Wyldes,388,Killian Wyldes,kwyldesar@cmu.edu
1647872313,mobile,United States_Minnesota,United States,Minnesota,America/Chicago,2,334_Ruggiero Grubbe,334,Ruggiero Grubbe,rgrubbe99@ted.com
1644658855,tablet,United States_Minnesota,United States,Minnesota,America/Chicago,3,271_Bernardina Oury,271,Bernardina Oury,boury7i@dmoz.org
1630718400,mobile,United States_Minnesota,United States,Minnesota,America/Chicago,2,205_Immanuel Forlong,205,Immanuel Forlong,iforlong5o@ycombinator.com
1644825044,tablet,United States_Minnesota,United States,Minnesota,America/Chicago,3,74_Paige Belsham,74,Paige Belsham,pbelsham21@theatlantic.com
1632773166,mobile,United States_Minnesota,United States,Minnesota,America/Chicago,2,56_Barnebas Plastow,56,Barnebas Plastow,bplastow1j@naver.com
1624345758,tablet,United States_Maryland,United States,Maryland,America/New_York,3,976_Zilvia Nevinson,976,Zilvia Nevinson,znevinsonr3@ihg.com
1624477740,tablet,United States_Maryland,United States,Maryland,America/New_York,3,933_Dorothy Happert,933,Dorothy Happert,dhappertpw@wired.com
1635788665,mobile,United States_Maryland,United States,Maryland,America/New_York,2,884_Vevay Antoniat,884,Vevay Antoniat,vantoniatoj@networksolutions.com
1636419045,laptop,United States_Maryland,United States,Maryland,America/New_York,1,662_Nevil Sawrey,662,Nevil Sawrey,nsawreyid@exblog.jp
1637274909,mobile,United States_Maryland,United States,Maryland,America/New_York,2,534_Xerxes O'Kennavain,534,Xerxes O'Kennavain,xokennavainet@drupal.org
1621558939,laptop,United States_Maryland,United States,Maryland,America/New_York,1,497_Hy Goddard,497,Hy Goddard,hgoddardds@yelp.com
1647795055,tablet,United States_Maryland,United States,Maryland,America/New_York,3,466_Ingelbert Gammon,466,Ingelbert Gammon,igammoncx@feedburner.com
1621886648,laptop,United States_Maryland,United States,Maryland,America/New_York,1,458_Mag Farquharson,458,Mag Farquharson,mfarquharsoncp@youtube.com
1621596394,tablet,United States_Maryland,United States,Maryland,America/New_York,3,445_Crysta Gaddie,445,Crysta Gaddie,cgaddiecc@virginia.edu
1620962276,tablet,United States_Maryland,United States,Maryland,America/New_York,3,144_Franz Jako,144,Franz Jako,fjako3z@google.fr
1646850863,tablet,United States_Maryland,United States,Maryland,America/New_York,3,101_Rani Tomaszewski,101,Rani Tomaszewski,rtomaszewski2s@sina.com.cn
1625166108,tablet,United States_Utah,United States,Utah,America/Denver,3,830_Nikola Hayhoe,830,Nikola Hayhoe,nhayhoen1@ucoz.com
1637351034,laptop,United States_Utah,United States,Utah,America/Denver,1,806_Alene Perrins,806,Alene Perrins,aperrinsmd@drupal.org
1625575515,tablet,United States_Utah,United States,Utah,America/Denver,3,627_Zeb Iggalden,627,Zeb Iggalden,ziggaldenhe@skype.com
1644053646,laptop,United States_Utah,United States,Utah,America/Denver,1,524_Nanette Barrabeale,524,Nanette Barrabeale,nbarrabealeej@cmu.edu
1627034729,laptop,United States_Utah,United States,Utah,America/Denver,1,385_Georgeanne Steffens,385,Georgeanne Steffens,gsteffensao@soundcloud.com
1623021923,laptop,United States_Utah,United States,Utah,America/Denver,1,301_Ahmed Matthews,301,Ahmed Matthews,amatthews8c@prlog.org
1634065071,tablet,United States_Utah,United States,Utah,America/Denver,3,191_Frederic Hassall,191,Frederic Hassall,fhassall5a@utexas.edu
1640162134,mobile,United States_West Virginia,United States,West Virginia,America/New_York,2,945_Germayne Haill,945,Germayne Haill,ghaillq8@fotki.com
1625151890,mobile,United States_West Virginia,United States,West Virginia,America/New_York,2,918_Mercy McVane,918,Mercy McVane,mmcvaneph@bluehost.com
1638327724,mobile,United States_West Virginia,United States,West Virginia,America/New_York,2,817_Darcy Thripp,817,Darcy Thripp,dthrippmo@wix.com
1619537977,tablet,United States_West Virginia,United States,West Virginia,America/New_York,3,762_Tully Kinane,762,Tully Kinane,tkinanel5@github.io
1620717742,tablet,United States_West Virginia,United States,West Virginia,America/New_York,3,81_Othelia Duffus,81,Othelia Duffus,oduffus28@salon.com
1629084055,mobile,United States_West Virginia,United States,West Virginia,America/New_York,2,53_Briano Brownsall,53,Briano Brownsall,bbrownsall1g@istockphoto.com
1641574724,tablet,United States_West Virginia,United States,West Virginia,America/New_York,3,45_Josephine Tukesby,45,Josephine Tukesby,jtukesby18@weebly.com
1625643366,tablet,United States_West Virginia,United States,West Virginia,America/New_York,3,6_Dyann Giblett,6,Dyann Giblett,dgiblett5@twitpic.com
1643866187,tablet,United States_Florida,United States,Florida,America/Kentucky/Monticello,3,999_Tally O'Keeffe,999,Tally O'Keeffe,tokeefferq@gmpg.org
1641472739,mobile,United States_Florida,United States,Florida,America/Kentucky/Monticello,2,989_Vidovik Kerfut,989,Vidovik Kerfut,vkerfutrg@com.com
1624178220,tablet,United States_Florida,United States,Florida,America/Kentucky/Monticello,3,974_Bab Rayne,974,Bab Rayne,brayner1@icq.com
1648628736,tablet,United States_Florida,United States,Florida,America/Kentucky/Monticello,3,968_Decca Regan,968,Decca Regan,dreganqv@parallels.com
1635189222,tablet,United States_Florida,United States,Florida,America/Kentucky/Monticello,3,960_Allen Kemm,960,Allen Kemm,akemmqn@shinystat.com
1643215172,tablet,United States_Florida,United States,Florida,America/Kentucky/Monticello,3,941_Marline Feake,941,Marline Feake,mfeakeq4@rakuten.co.jp
1646548773,laptop,United States_Florida,United States,Florida,America/Kentucky/Monticello,1,940_Tally Choffin,940,Tally Choffin,tchoffinq3@wired.com
1640328018,mobile,United States_Florida,United States,Florida,America/Kentucky/Monticello,2,938_Lindsay Wybrow,938,Lindsay Wybrow,lwybrowq1@mlb.com
1635711723,laptop,United States_Florida,United States,Florida,America/Kentucky/Monticello,1,926_Jabez Capineer,926,Jabez Capineer,jcapineerpp@hp.com
1638571872,mobile,United States_Florida,United States,Florida,America/Kentucky/Monticello,2,916_Foster Quinsee,916,Foster Quinsee,fquinseepf@behance.net
1640293384,laptop,United States_Florida,United States,Florida,America/Kentucky/Monticello,1,912_Fernando Chaloner,912,Fernando Chaloner,fchalonerpb@people.com.cn
1650454693,mobile,United States_Florida,United States,Florida,America/Kentucky/Monticello,2,885_Beck Hambatch,885,Beck Hambatch,bhambatchok@networkadvertising.org
1620266603,tablet,United States_Florida,United States,Florida,America/Kentucky/Monticello,3,820_Antonin Donaghie,820,Antonin Donaghie,adonaghiemr@skyrock.com
1644755024,tablet,United States_Florida,United States,Florida,America/Kentucky/Monticello,3,811_Ad Corstan,811,Ad Corstan,acorstanmi@t.co
1629113722,laptop,United States_Florida,United States,Florida,America/Kentucky/Monticello,1,804_Gery Ogg,804,Gery Ogg,goggmb@boston.com
1636125339,tablet,United States_Florida,United States,Florida,America/Kentucky/Monticello,3,800_Anny Brithman,800,Anny Brithman,abrithmanm7@timesonline.co.uk
1632870860,tablet,United States_Florida,United States,Florida,America/Kentucky/Monticello,3,791_Laurie Paniman,791,Laurie Paniman,lpanimanly@tiny.cc
1643520751,tablet,United States_Florida,United States,Florida,America/Kentucky/Monticello,3,782_Myrwyn Lundy,782,Myrwyn Lundy,mlundylp@yellowpages.com
1650054072,tablet,United States_Florida,United States,Florida,America/Kentucky/Monticello,3,753_Gaston Lebbon,753,Gaston Lebbon,glebbonkw@sciencedirect.com
1635791896,laptop,United States_Florida,United States,Florida,America/Kentucky/Monticello,1,697_Keelia Leopard,697,Keelia Leopard,kleopardjc@yolasite.com
1637097594,mobile,United States_Florida,United States,Florida,America/Kentucky/Monticello,2,687_Germaine Cursey,687,Germaine Cursey,gcurseyj2@ovh.net
1629091459,tablet,United States_Florida,United States,Florida,America/Kentucky/Monticello,3,685_Martie Pickrell,685,Martie Pickrell,mpickrellj0@fema.gov
1630061761,tablet,United States_Florida,United States,Florida,America/Kentucky/Monticello,3,667_Daria Sandercock,667,Daria Sandercock,dsandercockii@webmd.com
1642748985,tablet,United States_Florida,United States,Florida,America/Kentucky/Monticello,3,660_Trix Kimbling,660,Trix Kimbling,tkimblingib@godaddy.com
1634252371,mobile,United States_Florida,United States,Florida,America/Kentucky/Monticello,2,659_Hall Hollingsby,659,Hall Hollingsby,hhollingsbyia@usatoday.com
1632909358,laptop,United States_Florida,United States,Florida,America/Kentucky/Monticello,1,656_Salim Grimmert,656,Salim Grimmert,sgrimmerti7@vkontakte.ru
1623838425,mobile,United States_Florida,United States,Florida,America/Kentucky/Monticello,2,645_Ashleigh Peasey,645,Ashleigh Peasey,apeaseyhw@naver.com
1627226946,tablet,United States_Florida,United States,Florida,America/Kentucky/Monticello,3,629_Ewen Deeks,629,Ewen Deeks,edeekshg@google.com.br
1626213809,laptop,United States_Florida,United States,Florida,America/Kentucky/Monticello,1,561_Imelda Trineman,561,Imelda Trineman,itrinemanfk@diigo.com
1627954430,tablet,United States_Florida,United States,Florida,America/Kentucky/Monticello,3,541_Clio Lennard,541,Clio Lennard,clennardf0@flickr.com
1625111590,mobile,United States_Florida,United States,Florida,America/Kentucky/Monticello,2,533_Timmy Torrans,533,Timmy Torrans,ttorranses@pbs.org
1631681390,laptop,United States_Florida,United States,Florida,America/Kentucky/Monticello,1,532_Denney Puddle,532,Denney Puddle,dpuddleer@ibm.com
1619890110,mobile,United States_Florida,United States,Florida,America/Kentucky/Monticello,2,503_Keely Peasee,503,Keely Peasee,kpeaseedy@ezinearticles.com
1638416493,mobile,United States_Florida,United States,Florida,America/Kentucky/Monticello,2,498_Anne Bernardini,498,Anne Bernardini,abernardinidt@comcast.net
1634772971,tablet,United States_Florida,United States,Florida,America/Kentucky/Monticello,3,493_Beckie Tyler,493,Beckie Tyler,btylerdo@sphinn.com
1628771945,laptop,United States_Florida,United States,Florida,America/Kentucky/Monticello,1,465_Banky Goodreid,465,Banky Goodreid,bgoodreidcw@cargocollective.com
1628095798,tablet,United States_Florida,United States,Florida,America/Kentucky/Monticello,3,444_Aggy Follett,444,Aggy Follett,afollettcb@ezinearticles.com
1624877046,tablet,United States_Florida,United States,Florida,America/Kentucky/Monticello,3,440_Nan Hobson,440,Nan Hobson,nhobsonc7@webs.com
1634554370,mobile,United States_Florida,United States,Florida,America/Kentucky/Monticello,2,424_Karine McBrier,424,Karine McBrier,kmcbrierbr@ycombinator.com
1622312564,tablet,United States_Florida,United States,Florida,America/Kentucky/Monticello,3,422_Sara Bande,422,Sara Bande,sbandebp@ucsd.edu
1625857985,tablet,United States_Florida,United States,Florida,America/Kentucky/Monticello,3,412_Bentlee Pethrick,412,Bentlee Pethrick,bpethrickbf@pagesperso-orange.fr
1641001445,laptop,United States_Florida,United States,Florida,America/Kentucky/Monticello,1,411_Sephira Dewes,411,Sephira Dewes,sdewesbe@storify.com
1648107215,laptop,United States_Florida,United States,Florida,America/Kentucky/Monticello,1,410_Darlene Merriton,410,Darlene Merriton,dmerritonbd@creativecommons.org
1624671634,tablet,United States_Florida,United States,Florida,America/Kentucky/Monticello,3,386_Noel Mounfield,386,Noel Mounfield,nmounfieldap@desdev.cn
1638302496,tablet,United States_Florida,United States,Florida,America/Kentucky/Monticello,3,365_Reagan Brimicombe,365,Reagan Brimicombe,rbrimicombea4@amazon.de
1642942754,tablet,United States_Florida,United States,Florida,America/Kentucky/Monticello,3,359_Kaylyn Blunderfield,359,Kaylyn Blunderfield,kblunderfield9y@admin.ch
1624474454,laptop,United States_Florida,United States,Florida,America/Kentucky/Monticello,1,357_Petronille Labdon,357,Petronille Labdon,plabdon9w@t-online.de
1641768758,tablet,United States_Florida,United States,Florida,America/Kentucky/Monticello,3,349_Coralie Knuckles,349,Coralie Knuckles,cknuckles9o@dedecms.com
1623988306,tablet,United States_Florida,United States,Florida,America/Kentucky/Monticello,3,325_Yvon Tuerena,325,Yvon Tuerena,ytuerena90@abc.net.au
1630473661,laptop,United States_Florida,United States,Florida,America/Kentucky/Monticello,1,295_Kelly Kwiek,295,Kelly Kwiek,kkwiek86@github.io
1649002475,mobile,United States_Florida,United States,Florida,America/Kentucky/Monticello,2,277_Vanessa Vasser,277,Vanessa Vasser,vvasser7o@prlog.org
1620266852,tablet,United States_Florida,United States,Florida,America/Kentucky/Monticello,3,276_Maud Novacek,276,Maud Novacek,mnovacek7n@bravesites.com
1647538262,tablet,United States_Florida,United States,Florida,America/Kentucky/Monticello,3,269_Graeme Nerval,269,Graeme Nerval,gnerval7g@multiply.com
1644814663,tablet,United States_Florida,United States,Florida,America/Kentucky/Monticello,3,260_Ermin Du Pre,260,Ermin Du Pre,edu77@apple.com
1633513882,laptop,United States_Florida,United States,Florida,America/Kentucky/Monticello,1,254_Nathan Kinsman,254,Nathan Kinsman,nkinsman71@unc.edu
1644226585,mobile,United States_Florida,United States,Florida,America/Kentucky/Monticello,2,250_Mahmud Valero,250,Mahmud Valero,mvalero6x@plala.or.jp
1620699399,tablet,United States_Florida,United States,Florida,America/Kentucky/Monticello,3,234_Sosanna Ambroz,234,Sosanna Ambroz,sambroz6h@360.cn
1635460950,mobile,United States_Florida,United States,Florida,America/Kentucky/Monticello,2,233_Shanta Bransgrove,233,Shanta Bransgrove,sbransgrove6g@geocities.com
1637214222,tablet,United States_Florida,United States,Florida,America/Kentucky/Monticello,3,174_Ruttger Faraker,174,Ruttger Faraker,rfaraker4t@shop-pro.jp
1629013269,laptop,United States_Florida,United States,Florida,America/Kentucky/Monticello,1,153_Arielle Fetherstonhaugh,153,Arielle Fetherstonhaugh,afetherstonhaugh48@livejournal.com
1638069409,tablet,United States_Florida,United States,Florida,America/Kentucky/Monticello,3,148_Jimmy Cassidy,148,Jimmy Cassidy,jcassidy43@newyorker.com
1626783523,tablet,United States_Florida,United States,Florida,America/Kentucky/Monticello,3,135_Baxie Pittem,135,Baxie Pittem,bpittem3q@pinterest.com
1625665795,laptop,United States_Florida,United States,Florida,America/Kentucky/Monticello,1,132_Winne Wake,132,Winne Wake,wwake3n@soundcloud.com
1625707438,laptop,United States_Florida,United States,Florida,America/Kentucky/Monticello,1,131_Nehemiah Ferron,131,Nehemiah Ferron,nferron3m@networksolutions.com
1645199346,mobile,United States_Florida,United States,Florida,America/Kentucky/Monticello,2,106_Madalena Cecchetelli,106,Madalena Cecchetelli,mcecchetelli2x@friendfeed.com
1648743115,tablet,United States_Florida,United States,Florida,America/Kentucky/Monticello,3,97_Hinze Townley,97,Hinze Townley,htownley2o@mlb.com
1645671038,mobile,United States_Florida,United States,Florida,America/Kentucky/Monticello,2,95_Cleon Gresch,95,Cleon Gresch,cgresch2m@mail.ru
1638226448,laptop,United States_Florida,United States,Florida,America/Kentucky/Monticello,1,93_Karlan Elkins,93,Karlan Elkins,kelkins2k@google.fr
1626292989,laptop,United States_Florida,United States,Florida,America/Kentucky/Monticello,1,92_Jude Greenwood,92,Jude Greenwood,jgreenwood2j@tinypic.com
1620226247,tablet,United States_Florida,United States,Florida,America/Kentucky/Monticello,3,66_Yuri Spiller,66,Yuri Spiller,yspiller1t@dell.com
1645645917,mobile,United States_Florida,United States,Florida,America/Kentucky/Monticello,2,57_Alexandr Shardlow,57,Alexandr Shardlow,ashardlow1k@springer.com
1624393124,laptop,United States_Florida,United States,Florida,America/Kentucky/Monticello,1,48_Julius Feak,48,Julius Feak,jfeak1b@house.gov
1632033845,mobile,United States_Florida,United States,Florida,America/Kentucky/Monticello,2,44_Davey Gravey,44,Davey Gravey,dgravey17@bbc.co.uk
1632674440,tablet,United States_Florida,United States,Florida,America/Kentucky/Monticello,3,41_Hy Giblett,41,Hy Giblett,hgiblett14@phoca.cz
1640223899,tablet,United States_Florida,United States,Florida,America/Kentucky/Monticello,3,40_Aguistin Alner,40,Aguistin Alner,aalner13@google.com.br
1627198125,mobile,United States_Florida,United States,Florida,America/Kentucky/Monticello,2,29_Lolita Jennings,29,Lolita Jennings,ljenningss@ask.com
1649135045,tablet,United States_Florida,United States,Florida,America/Kentucky/Monticello,3,5_Sara-ann Aupol,5,Sara-ann Aupol,saupol4@meetup.com
1643631409,mobile,United States_Tennessee,United States,Tennessee,America/New_York,2,975_Avram Damato,975,Avram Damato,adamator2@independent.co.uk
1641959663,laptop,United States_Tennessee,United States,Tennessee,America/New_York,1,947_Roxy Hardi,947,Roxy Hardi,rhardiqa@bloomberg.com
1645025432,tablet,United States_Tennessee,United States,Tennessee,America/New_York,3,946_Lucine Cardew,946,Lucine Cardew,lcardewq9@scientificamerican.com
1628294646,tablet,United States_Tennessee,United States,Tennessee,America/New_York,3,908_Fran Balme,908,Fran Balme,fbalmep7@cbslocal.com
1644612505,tablet,United States_Tennessee,United States,Tennessee,America/New_York,3,892_Georgia Keets,892,Georgia Keets,gkeetsor@upenn.edu
1627958109,laptop,United States_Tennessee,United States,Tennessee,America/New_York,1,862_Flossi Plumb,862,Flossi Plumb,fplumbnx@gnu.org
